34th,3.1456432840515884E-4,6.389776357827476E-4,
fornicating,0.0,3.194888178913738E-4,
fuehrer,0.0,6.389776357827476E-4,
sisco,3.1456432840515884E-4,0.0,
rememberances,3.1456432840515884E-4,0.0,
reproduce,6.291286568103177E-4,6.389776357827476E-4,
amounted,3.1456432840515884E-4,3.194888178913738E-4,
fiance,6.291286568103177E-4,9.584664536741214E-4,
hissy,0.0,3.194888178913738E-4,
suffered,0.0062912865681031774,0.00670926517571885,
myriad,0.0015728216420257944,0.0012779552715654952,
besides,0.015413652091852784,0.013099041533546326,
claptrap,3.1456432840515884E-4,0.0012779552715654952,
hallucinations,0.0012582573136206354,9.584664536741214E-4,
pillaged,0.0,3.194888178913738E-4,
quickening,3.1456432840515884E-4,0.0,
pranksý,3.1456432840515884E-4,0.0,
irrelevance,0.0,3.194888178913738E-4,
blassie,3.1456432840515884E-4,0.0,
shakespear,0.009751494180559924,0.0076677316293929714,
informative,0.0025165146272412707,0.0012779552715654952,
heronimo,0.0,3.194888178913738E-4,
100s,0.0,3.194888178913738E-4,
slaying,0.0,6.389776357827476E-4,
categorically,0.0,3.194888178913738E-4,
scholars,0.0015728216420257944,9.584664536741214E-4,
flapjacks,3.1456432840515884E-4,0.0,
jeanne,0.0012582573136206354,6.389776357827476E-4,
scanners,0.0,3.194888178913738E-4,
raging,0.005662157911292859,0.0022364217252396168,
strahairn,3.1456432840515884E-4,0.0,
tortuga,3.1456432840515884E-4,0.0,
embody,6.291286568103177E-4,0.0,
offs,0.005976722239698019,0.008945686900958467,
motive,0.004718464926077383,0.00670926517571885,
adrift,6.291286568103177E-4,9.584664536741214E-4,
shrinks,0.0,6.389776357827476E-4,
possessive,9.436929852154766E-4,3.194888178913738E-4,
colouring,3.1456432840515884E-4,0.0,
fests,6.291286568103177E-4,0.0012779552715654952,
disembowelment,0.0,6.389776357827476E-4,
glaad,0.0,3.194888178913738E-4,
transplanting,6.291286568103177E-4,0.0,
mistreats,3.1456432840515884E-4,0.0,
umbrella,6.291286568103177E-4,3.194888178913738E-4,
cardella,3.1456432840515884E-4,3.194888178913738E-4,
caliber,0.0034602076124567475,0.003514376996805112,
akane,0.0,3.194888178913738E-4,
quarters,9.436929852154766E-4,0.002875399361022364,
plotting,9.436929852154766E-4,0.002875399361022364,
antagonisms,3.1456432840515884E-4,0.0,
creepo,0.0,3.194888178913738E-4,
sceptically,3.1456432840515884E-4,0.0,
better,0.15413652091852784,0.2230031948881789,
capshaw,0.0012582573136206354,9.584664536741214E-4,
poignant,0.012582573136206355,0.001597444089456869,
allegations,3.1456432840515884E-4,0.0,
creeps,0.0015728216420257944,0.0022364217252396168,
gemma,3.1456432840515884E-4,3.194888178913738E-4,
witchiepoo,0.0,3.194888178913738E-4,
fagin,3.1456432840515884E-4,0.0,
hellman,3.1456432840515884E-4,3.194888178913738E-4,
creepy,0.020761245674740483,0.02268370607028754,
cardelli,0.0,3.194888178913738E-4,
adrien,9.436929852154766E-4,0.0019169329073482429,
molotov,0.0,3.194888178913738E-4,
breadth,3.1456432840515884E-4,6.389776357827476E-4,
illuminates,3.1456432840515884E-4,0.0,
kossak,0.0,3.194888178913738E-4,
grubach,3.1456432840515884E-4,0.0,
priscilla,0.0015728216420257944,0.0,
nitpick,0.0012582573136206354,9.584664536741214E-4,
macmurray,3.1456432840515884E-4,3.194888178913738E-4,
becase,0.0,3.194888178913738E-4,
tripping,6.291286568103177E-4,0.001597444089456869,
chilly,3.1456432840515884E-4,6.389776357827476E-4,
dummy,9.436929852154766E-4,0.001597444089456869,
frustrations,0.0012582573136206354,3.194888178913738E-4,
fiancý,0.004718464926077383,0.0044728434504792336,
halperin,0.0,6.389776357827476E-4,
discharged,0.0,3.194888178913738E-4,
chills,0.0037747719408619063,9.584664536741214E-4,
flashing,0.0012582573136206354,0.0019169329073482429,
flop,0.002201950298836112,0.008626198083067093,
sleepapedic,0.0,3.194888178913738E-4,
flow,0.017930166719094056,0.016293929712460065,
reminds,0.020132117017930166,0.007987220447284345,
ceylon,6.291286568103177E-4,6.389776357827476E-4,
deniable,0.0012582573136206354,6.389776357827476E-4,
timid,0.002201950298836112,0.003514376996805112,
adjusts,0.0,3.194888178913738E-4,
resonance,9.436929852154766E-4,6.389776357827476E-4,
floe,0.0,3.194888178913738E-4,
reform,0.0034602076124567475,0.0019169329073482429,
angular,9.436929852154766E-4,6.389776357827476E-4,
faggy,3.1456432840515884E-4,0.0,
segel,3.1456432840515884E-4,3.194888178913738E-4,
ensue,0.006605850896508336,0.005750798722044728,
coach,0.0053475935828877,0.004792332268370607,
tereza,0.0,3.194888178913738E-4,
women,0.0443535703051274,0.058466453674121406,
remix,6.291286568103177E-4,3.194888178913738E-4,
jurado,0.0,3.194888178913738E-4,
woman,0.08996539792387544,0.08753993610223643,
humanoid,0.0015728216420257944,9.584664536741214E-4,
pellet,3.1456432840515884E-4,6.389776357827476E-4,
poetically,0.0,3.194888178913738E-4,
dumps,9.436929852154766E-4,0.0025559105431309905,
venoms,3.1456432840515884E-4,0.0,
knighting,3.1456432840515884E-4,0.0,
muzak,0.0,9.584664536741214E-4,
bothering,6.291286568103177E-4,0.0019169329073482429,
smidgen,0.0,6.389776357827476E-4,
peebles,3.1456432840515884E-4,3.194888178913738E-4,
redundancy,3.1456432840515884E-4,9.584664536741214E-4,
kruegers,3.1456432840515884E-4,0.0,
unforgiving,6.291286568103177E-4,0.0,
cronnie,0.0,3.194888178913738E-4,
macarthutr,3.1456432840515884E-4,0.0,
beholder,0.0012582573136206354,3.194888178913738E-4,
avail,0.023592324630386914,0.012140575079872205,
schoolers,3.1456432840515884E-4,6.389776357827476E-4,
implications,0.0015728216420257944,6.389776357827476E-4,
hastings,3.1456432840515884E-4,3.194888178913738E-4,
stephenson,0.0,6.389776357827476E-4,
calibre,9.436929852154766E-4,0.0012779552715654952,
kristel,3.1456432840515884E-4,6.389776357827476E-4,
kristen,3.1456432840515884E-4,3.194888178913738E-4,
rasuadli,3.1456432840515884E-4,0.0,
trainspotting,0.0015728216420257944,3.194888178913738E-4,
chainsaws,6.291286568103177E-4,0.0,
tenderloin,0.0,3.194888178913738E-4,
lovetrapmovie,3.1456432840515884E-4,0.0,
eurasia,9.436929852154766E-4,3.194888178913738E-4,
resurrect,0.002201950298836112,0.005111821086261981,
presencesý,0.0,3.194888178913738E-4,
cantankerous,3.1456432840515884E-4,0.0,
marquand,3.1456432840515884E-4,0.0,
quilombo,3.1456432840515884E-4,0.0,
findings,0.0,3.194888178913738E-4,
ordeals,6.291286568103177E-4,3.194888178913738E-4,
quack,3.1456432840515884E-4,0.0,
savannnah,3.1456432840515884E-4,0.0,
docudrama,0.0012582573136206354,6.389776357827476E-4,
muzaffar,3.1456432840515884E-4,0.0,
grudges,3.1456432840515884E-4,6.389776357827476E-4,
quade,3.1456432840515884E-4,0.0,
automation,3.1456432840515884E-4,0.0,
microwaving,0.0,3.194888178913738E-4,
repossessing,0.0,3.194888178913738E-4,
kyokushinkai,3.1456432840515884E-4,0.0,
joyously,3.1456432840515884E-4,0.0,
childý,0.0,3.194888178913738E-4,
microchips,3.1456432840515884E-4,0.0,
sneaky,0.0015728216420257944,0.0,
pigeon,0.0012582573136206354,6.389776357827476E-4,
circumstances,0.0106951871657754,0.008306709265175719,
troublemakers,3.1456432840515884E-4,0.0,
timed,0.0012582573136206354,0.001597444089456869,
nazar,0.0015728216420257944,6.389776357827476E-4,
sneaks,3.1456432840515884E-4,6.389776357827476E-4,
baltic,3.1456432840515884E-4,0.0,
conveniently,0.0012582573136206354,0.003194888178913738,
devising,3.1456432840515884E-4,3.194888178913738E-4,
pernicious,3.1456432840515884E-4,0.0,
mystifying,3.1456432840515884E-4,3.194888178913738E-4,
blackface,0.0,6.389776357827476E-4,
bgrade,0.0,3.194888178913738E-4,
vosen,3.1456432840515884E-4,0.0,
defeats,3.1456432840515884E-4,9.584664536741214E-4,
boggy,0.0,6.389776357827476E-4,
bandits,3.1456432840515884E-4,0.0012779552715654952,
menshikov,0.0,3.194888178913738E-4,
existentially,3.1456432840515884E-4,0.0,
rarity,0.0018873859704309531,3.194888178913738E-4,
boggs,3.1456432840515884E-4,0.0,
specialized,6.291286568103177E-4,9.584664536741214E-4,
became,0.026108839257628184,0.022044728434504793,
chicken,0.0034602076124567475,0.0038338658146964857,
floriane,6.291286568103177E-4,0.0,
cemeteries,3.1456432840515884E-4,0.0,
segal,9.436929852154766E-4,9.584664536741214E-4,
spliced,3.1456432840515884E-4,0.0012779552715654952,
unclaimed,3.1456432840515884E-4,0.0,
childbirth,0.0,3.194888178913738E-4,
toughened,3.1456432840515884E-4,0.0,
soulless,9.436929852154766E-4,0.001597444089456869,
odessa,6.291286568103177E-4,0.0,
bogie,3.1456432840515884E-4,0.0,
timer,0.0025165146272412707,0.0025559105431309905,
scripting,0.0025165146272412707,0.0019169329073482429,
times,0.16546083674111356,0.12460063897763578,
footed,3.1456432840515884E-4,3.194888178913738E-4,
vacillating,3.1456432840515884E-4,0.0,
innappropriately,0.0,3.194888178913738E-4,
muscle,0.002201950298836112,0.003514376996805112,
rygel,3.1456432840515884E-4,0.0,
flux,0.0,9.584664536741214E-4,
caboose,3.1456432840515884E-4,0.0,
resurgence,3.1456432840515884E-4,3.194888178913738E-4,
comments,0.026737967914438502,0.031309904153354634,
jaques,3.1456432840515884E-4,0.0,
celibate,3.1456432840515884E-4,0.0,
bachelor,9.436929852154766E-4,0.0025559105431309905,
aforementioned,0.0025165146272412707,0.0060702875399361025,
tallin,0.0012582573136206354,3.194888178913738E-4,
frazer,6.291286568103177E-4,0.0,
fatter,0.0,3.194888178913738E-4,
witten,6.291286568103177E-4,3.194888178913738E-4,
onassis,0.0,6.389776357827476E-4,
sketch,0.004403900597672224,0.005111821086261981,
witted,0.002201950298836112,0.002875399361022364,
talkshow,3.1456432840515884E-4,0.0,
disfigured,9.436929852154766E-4,0.001597444089456869,
teresa,6.291286568103177E-4,0.0,
amandola,3.1456432840515884E-4,0.0,
kumquat,0.0,3.194888178913738E-4,
freshness,0.0025165146272412707,3.194888178913738E-4,
fairies,0.0,3.194888178913738E-4,
infatuation,6.291286568103177E-4,6.389776357827476E-4,
defines,0.0025165146272412707,3.194888178913738E-4,
pinetrees,0.0,3.194888178913738E-4,
stubble,0.0,6.389776357827476E-4,
buckman,3.1456432840515884E-4,0.0,
beautiful,0.13085876061654608,0.045686900958466455,
rectify,6.291286568103177E-4,0.0,
eventual,0.02736709657124882,0.024920127795527155,
styling,0.0012582573136206354,9.584664536741214E-4,
preordered,3.1456432840515884E-4,0.0,
schtupp,0.0,3.194888178913738E-4,
etched,0.008493236866939289,0.014057507987220448,
palsy,9.436929852154766E-4,0.0,
strut,0.0018873859704309531,0.001597444089456869,
unwatchability,3.1456432840515884E-4,3.194888178913738E-4,
rebuilder,3.1456432840515884E-4,0.0,
defined,0.004403900597672224,0.0044728434504792336,
leifert,0.0,3.194888178913738E-4,
genet,0.0012582573136206354,0.004153354632587859,
lumbermen,3.1456432840515884E-4,0.0,
genes,0.0025165146272412707,0.0012779552715654952,
downplays,3.1456432840515884E-4,0.0,
dissecting,3.1456432840515884E-4,0.0,
swells,6.291286568103177E-4,6.389776357827476E-4,
boland,6.291286568103177E-4,0.0,
clouded,3.1456432840515884E-4,3.194888178913738E-4,
paraphrasing,6.291286568103177E-4,6.389776357827476E-4,
valance,9.436929852154766E-4,0.0,
europeans,0.0015728216420257944,0.001597444089456869,
creating,0.014784523435042466,0.007348242811501597,
reckons,3.1456432840515884E-4,0.0,
courtney,0.0,6.389776357827476E-4,
instigator,3.1456432840515884E-4,3.194888178913738E-4,
archery,0.0,3.194888178913738E-4,
sweeping,0.0018873859704309531,6.389776357827476E-4,
monitors,3.1456432840515884E-4,3.194888178913738E-4,
bashes,3.1456432840515884E-4,0.0,
basher,3.1456432840515884E-4,3.194888178913738E-4,
berney,0.0,3.194888178913738E-4,
moneyshot,0.0,3.194888178913738E-4,
berner,3.1456432840515884E-4,0.0,
worries,0.0012582573136206354,0.0019169329073482429,
deolali,3.1456432840515884E-4,0.0,
reported,0.004718464926077383,0.002875399361022364,
ossification,3.1456432840515884E-4,0.0,
worried,0.004718464926077383,0.005750798722044728,
sachio,0.0,3.194888178913738E-4,
kitchen,0.0053475935828877,0.004153354632587859,
prevented,0.0015728216420257944,0.0012779552715654952,
flashlight,0.0,6.389776357827476E-4,
creation,0.008807801195344448,0.007028753993610224,
hoodlums,9.436929852154766E-4,9.584664536741214E-4,
presages,3.1456432840515884E-4,0.0,
eckstrom,0.0,6.389776357827476E-4,
absolution,3.1456432840515884E-4,0.0,
reporter,0.004089336269267065,0.0060702875399361025,
cadets,0.0,3.194888178913738E-4,
marketing,0.0031456432840515887,0.003194888178913738,
marvin,9.436929852154766E-4,6.389776357827476E-4,
chilean,0.0,6.389776357827476E-4,
torture,0.010066058508965083,0.020447284345047924,
mistress,0.0062912865681031774,0.0012779552715654952,
superbabies,3.1456432840515884E-4,6.389776357827476E-4,
unmentioned,0.0,3.194888178913738E-4,
burglarize,3.1456432840515884E-4,0.0,
reassess,3.1456432840515884E-4,0.0,
insubstantial,0.0,3.194888178913738E-4,
bambino,3.1456432840515884E-4,0.0,
slapped,6.291286568103177E-4,0.0022364217252396168,
caucasian,6.291286568103177E-4,3.194888178913738E-4,
bambini,3.1456432840515884E-4,0.0,
legolas,3.1456432840515884E-4,3.194888178913738E-4,
marring,3.1456432840515884E-4,0.0,
palettes,0.0,3.194888178913738E-4,
sartre,3.1456432840515884E-4,3.194888178913738E-4,
yuria,9.436929852154766E-4,0.0,
someplace,6.291286568103177E-4,3.194888178913738E-4,
pouting,6.291286568103177E-4,0.003194888178913738,
amends,6.291286568103177E-4,3.194888178913738E-4,
glare,3.1456432840515884E-4,3.194888178913738E-4,
terrestrial,9.436929852154766E-4,9.584664536741214E-4,
punishing,6.291286568103177E-4,9.584664536741214E-4,
deception,0.0025165146272412707,0.0012779552715654952,
holidays,0.0012582573136206354,6.389776357827476E-4,
fellows,9.436929852154766E-4,0.0012779552715654952,
impinging,3.1456432840515884E-4,0.0,
curvaceous,3.1456432840515884E-4,3.194888178913738E-4,
starts,0.03711859075180875,0.04536741214057508,
budget,0.05190311418685121,0.0878594249201278,
decoteau,3.1456432840515884E-4,0.0,
bongos,3.1456432840515884E-4,0.0,
malcom,3.1456432840515884E-4,3.194888178913738E-4,
actual,0.13557722554262347,0.1964856230031949,
glass,0.010380622837370242,0.009904153354632588,
rapists,0.0,9.584664536741214E-4,
gizmo,3.1456432840515884E-4,0.0012779552715654952,
36310,0.0,3.194888178913738E-4,
fellowe,0.0012582573136206354,3.194888178913738E-4,
dunce,3.1456432840515884E-4,3.194888178913738E-4,
underappreciated,9.436929852154766E-4,0.0,
mordem,0.0,3.194888178913738E-4,
kiddies,3.1456432840515884E-4,0.0012779552715654952,
technologies,6.291286568103177E-4,3.194888178913738E-4,
bashed,0.0018873859704309531,0.0019169329073482429,
adorned,6.291286568103177E-4,3.194888178913738E-4,
opposites,0.0018873859704309531,0.0,
assume,0.010380622837370242,0.015654952076677317,
dreyfus,0.0015728216420257944,9.584664536741214E-4,
clumsiness,0.0,3.194888178913738E-4,
jiggle,0.0,3.194888178913738E-4,
memory,0.013526266121421831,0.009584664536741214,
austrain,0.0,3.194888178913738E-4,
ssed,0.10663730732934885,0.11150159744408945,
kramer,0.0012582573136206354,6.389776357827476E-4,
ambiance,0.0028310789556464295,0.0012779552715654952,
intercede,6.291286568103177E-4,0.0,
practising,3.1456432840515884E-4,0.0,
disaster,0.007549543881723813,0.021086261980830672,
dissection,3.1456432840515884E-4,6.389776357827476E-4,
cineworld,0.0,3.194888178913738E-4,
poutily,0.0,3.194888178913738E-4,
hitch,0.014155394778232149,0.013738019169329074,
dunes,3.1456432840515884E-4,0.0,
starry,3.1456432840515884E-4,3.194888178913738E-4,
ladislaw,3.1456432840515884E-4,0.0,
naschy,0.0,3.194888178913738E-4,
progeny,3.1456432840515884E-4,3.194888178913738E-4,
attends,0.0,6.389776357827476E-4,
magickal,3.1456432840515884E-4,0.0,
spitfire,6.291286568103177E-4,3.194888178913738E-4,
kristie,0.0,3.194888178913738E-4,
deservedly,3.1456432840515884E-4,6.389776357827476E-4,
hyams,0.0,6.389776357827476E-4,
kristin,0.0015728216420257944,0.0012779552715654952,
stylist,0.002201950298836112,0.0019169329073482429,
earliest,0.002201950298836112,3.194888178913738E-4,
brutalizing,0.0,3.194888178913738E-4,
stylish,0.008807801195344448,0.004153354632587859,
tilly,0.002201950298836112,0.0012779552715654952,
marvel,0.01887385970430953,0.0022364217252396168,
jiggly,3.1456432840515884E-4,0.0,
comradeship,3.1456432840515884E-4,0.0,
calibur,3.1456432840515884E-4,0.0,
illuminated,0.0018873859704309531,0.0,
colander,0.0,3.194888178913738E-4,
nationalistic,0.0,3.194888178913738E-4,
rebecca,0.002201950298836112,0.0012779552715654952,
fencing,0.0,0.001597444089456869,
rewarding,0.004089336269267065,3.194888178913738E-4,
rkarlen,6.291286568103177E-4,0.0,
gruelling,0.0,3.194888178913738E-4,
dogmatic,0.0,3.194888178913738E-4,
obstacles,0.0031456432840515887,0.0012779552715654952,
facade,0.0015728216420257944,6.389776357827476E-4,
gland,0.011638880150990877,0.00670926517571885,
extant,3.1456432840515884E-4,0.0,
olsen,3.1456432840515884E-4,6.389776357827476E-4,
psychos,0.0012582573136206354,9.584664536741214E-4,
outings,0.0012582573136206354,0.0012779552715654952,
coats,6.291286568103177E-4,0.0012779552715654952,
karate,0.002201950298836112,0.003194888178913738,
chiseled,0.0,6.389776357827476E-4,
specifically,0.005976722239698019,0.0022364217252396168,
enter,0.1497326203208556,0.12587859424920128,
matsujun,3.1456432840515884E-4,0.0,
vomiting,3.1456432840515884E-4,0.0012779552715654952,
bogdonovich,3.1456432840515884E-4,0.0,
flowers,0.0034602076124567475,0.003194888178913738,
bouncers,0.0,3.194888178913738E-4,
flowery,0.0,3.194888178913738E-4,
wretch,6.291286568103177E-4,0.004792332268370607,
dates,0.004718464926077383,0.0025559105431309905,
goodman,0.002201950298836112,0.0022364217252396168,
creative,0.021075810003145644,0.00926517571884984,
straitjacket,3.1456432840515884E-4,0.0,
coast,0.009122365523749607,0.008626198083067093,
eyebrows,6.291286568103177E-4,9.584664536741214E-4,
tolstoy,3.1456432840515884E-4,0.0,
sses,0.08115759672853098,0.07891373801916933,
listenings,0.0,3.194888178913738E-4,
addison,3.1456432840515884E-4,3.194888178913738E-4,
matuschek,3.1456432840515884E-4,0.0,
sorrows,6.291286568103177E-4,3.194888178913738E-4,
gaynigger,0.0,3.194888178913738E-4,
silvano,0.0,3.194888178913738E-4,
rhythymed,0.0,3.194888178913738E-4,
godfrey,0.0,3.194888178913738E-4,
introspection,3.1456432840515884E-4,6.389776357827476E-4,
bright,0.014784523435042466,0.01597444089456869,
greenaway,3.1456432840515884E-4,6.389776357827476E-4,
koslo,3.1456432840515884E-4,6.389776357827476E-4,
planned,0.004403900597672224,0.004153354632587859,
breckin,0.0,6.389776357827476E-4,
shamrock,0.0,3.194888178913738E-4,
stereotyped,3.1456432840515884E-4,0.002875399361022364,
hazards,6.291286568103177E-4,0.0,
cockney,6.291286568103177E-4,0.0019169329073482429,
congressman,9.436929852154766E-4,0.0,
pretext,0.0012582573136206354,9.584664536741214E-4,
assure,0.008493236866939289,0.005111821086261981,
restaraunt,0.0,3.194888178913738E-4,
abhay,0.0015728216420257944,0.0,
jeanie,3.1456432840515884E-4,0.0,
jolson,3.1456432840515884E-4,0.0,
gracious,3.1456432840515884E-4,6.389776357827476E-4,
kingsford,6.291286568103177E-4,0.0,
planner,6.291286568103177E-4,3.194888178913738E-4,
bettie,3.1456432840515884E-4,0.0,
samuels,0.0018873859704309531,0.0,
dehumanize,3.1456432840515884E-4,3.194888178913738E-4,
sachar,3.1456432840515884E-4,0.0,
toppling,0.0,3.194888178913738E-4,
briggs,3.1456432840515884E-4,6.389776357827476E-4,
reaping,3.1456432840515884E-4,0.0,
acrobats,3.1456432840515884E-4,0.0,
downtime,3.1456432840515884E-4,0.0,
funney,3.1456432840515884E-4,0.0,
afterwords,3.1456432840515884E-4,0.0012779552715654952,
cutie,9.436929852154766E-4,0.0012779552715654952,
duhanel,3.1456432840515884E-4,0.0,
fetch,0.004718464926077383,0.006389776357827476,
mujahideen,3.1456432840515884E-4,0.0,
cornucopia,0.0,3.194888178913738E-4,
clenteen,6.291286568103177E-4,0.0,
recouping,0.0,3.194888178913738E-4,
outlines,6.291286568103177E-4,3.194888178913738E-4,
oasis,6.291286568103177E-4,3.194888178913738E-4,
endorsement,3.1456432840515884E-4,9.584664536741214E-4,
audibly,3.1456432840515884E-4,0.0,
compact,0.0015728216420257944,0.0,
possession,0.004089336269267065,0.0022364217252396168,
medusa,3.1456432840515884E-4,9.584664536741214E-4,
caribean,3.1456432840515884E-4,0.0,
sorrowý,3.1456432840515884E-4,0.0,
manila,0.0,3.194888178913738E-4,
runaway,0.0018873859704309531,9.584664536741214E-4,
daresay,3.1456432840515884E-4,3.194888178913738E-4,
frothing,0.0,3.194888178913738E-4,
disconnected,0.0,0.001597444089456869,
outlined,3.1456432840515884E-4,3.194888178913738E-4,
moretti,0.0,3.194888178913738E-4,
commentated,0.0,3.194888178913738E-4,
bandied,0.0,3.194888178913738E-4,
audible,3.1456432840515884E-4,0.001597444089456869,
melchior,0.0,3.194888178913738E-4,
35mm,0.0012582573136206354,0.0012779552715654952,
smooching,0.0,6.389776357827476E-4,
poseur,0.0,3.194888178913738E-4,
kavner,6.291286568103177E-4,0.0,
maverick,0.0012582573136206354,6.389776357827476E-4,
3714,0.0,3.194888178913738E-4,
impressionable,9.436929852154766E-4,9.584664536741214E-4,
stereotypes,0.0037747719408619063,0.011501597444089457,
eytan,6.291286568103177E-4,0.0,
nimble,9.436929852154766E-4,3.194888178913738E-4,
humouristic,3.1456432840515884E-4,0.0,
womanising,3.1456432840515884E-4,0.0,
munchers,0.0,3.194888178913738E-4,
pamby,3.1456432840515884E-4,0.0,
rosenski,0.0,3.194888178913738E-4,
4kids,0.0,3.194888178913738E-4,
hounded,3.1456432840515884E-4,3.194888178913738E-4,
silvana,3.1456432840515884E-4,3.194888178913738E-4,
jezebel,3.1456432840515884E-4,3.194888178913738E-4,
destain,3.1456432840515884E-4,0.0,
ogilvy,3.1456432840515884E-4,0.0,
candice,0.0012582573136206354,3.194888178913738E-4,
undressing,3.1456432840515884E-4,0.0,
antagonists,0.0,3.194888178913738E-4,
condemns,3.1456432840515884E-4,3.194888178913738E-4,
tilts,3.1456432840515884E-4,0.0,
critical,0.011324315822585718,0.010223642172523962,
deceptive,0.0012582573136206354,3.194888178913738E-4,
cuter,0.0,3.194888178913738E-4,
35pm,0.0,3.194888178913738E-4,
frasier,3.1456432840515884E-4,9.584664536741214E-4,
lupinesque,3.1456432840515884E-4,0.0,
refracted,3.1456432840515884E-4,0.0,
envision,6.291286568103177E-4,0.0019169329073482429,
stereotypic,0.007864108210128971,0.010862619808306708,
avati,0.0012582573136206354,9.584664536741214E-4,
guarded,9.436929852154766E-4,0.0012779552715654952,
jelling,0.0,3.194888178913738E-4,
nihalani,6.291286568103177E-4,0.0,
regulars,9.436929852154766E-4,0.001597444089456869,
aznar,3.1456432840515884E-4,0.0,
kathak,3.1456432840515884E-4,0.0,
dated,0.016986473733878578,0.012140575079872205,
possessing,3.1456432840515884E-4,0.0012779552715654952,
exotic,0.004718464926077383,0.002875399361022364,
cutes,0.0015728216420257944,0.0022364217252396168,
psychic,0.0034602076124567475,0.0038338658146964857,
segregationist,0.0,3.194888178913738E-4,
introduction,0.007549543881723813,0.006389776357827476,
overtone,0.0015728216420257944,9.584664536741214E-4,
archibald,0.0012582573136206354,0.0,
annals,3.1456432840515884E-4,3.194888178913738E-4,
wolly,3.1456432840515884E-4,0.0,
hynkel,6.291286568103177E-4,3.194888178913738E-4,
gyllenhaal,0.0015728216420257944,0.0,
cursing,3.1456432840515884E-4,3.194888178913738E-4,
revenge,0.013211701793016672,0.017252396166134186,
